0,0,0,0.0000,0.0000,0.0000,28.3263,0.0671,0.0671,525.6144
0,0,1,0.0000,0.0000,0.0000,29.6591,0.0000,0.0671,552.3680
0,0,2,0.0000,0.0000,0.0000,0.0679,0.0000,0.0000,552.4292
0,0,3,0.0000,0.0000,0.0000,31.2350,0.0000,0.0000,580.5407
0,0,4,0.0000,0.0000,0.0000,16.4322,0.0000,0.0000,595.3296
0,0,5,0.0000,0.0000,0.0671,0.0000,0.0000,0.0000,595.2551
0,0,6,0.0000,0.0671,0.0671,0.0000,0.0000,0.0000,595.1059
0,0,7,0.0000,0.0671,0.0671,0.0000,0.0000,0.0000,594.9568
0,0,8,0.0000,0.0671,0.0671,0.0000,0.0000,0.0000,594.8077
0,0,9,0.0000,0.0000,0.0000,41.2233,0.0000,0.0000,631.9087
0,0,10,0.0000,0.0000,0.0000,53.8589,0.0000,0.0000,680.3817
0,0,11,0.0000,0.0000,0.0000,83.4424,0.0000,0.0000,755.4799
0,0,12,0.0000,0.0000,0.0000,81.1049,0.0000,0.0000,828.4743
0,0,13,0.0000,0.0000,0.0000,93.4457,0.0000,0.0000,912.5754
0,0,14,0.0000,0.0000,0.0000,12.6197,0.0000,0.0000,923.9332
0,0,15,0.0000,0.0000,0.0000,84.5186,0.0000,0.0000,1000.0000
0,0,16,0.0000,0.0000,0.0671,0.0000,0.0000,0.0000,999.9254
0,0,17,0.0000,0.0000,0.0671,0.0000,0.0000,0.0000,999.8509
0,0,18,0.0000,0.0000,0.0671,0.0000,0.0000,0.0000,999.7763
0,0,19,0.0000,0.0000,500.0000,0.0000,0.0000,0.0000,444.2208
0,0,20,0.0000,0.0000,309.7987,0.0000,0.0000,0.0000,100.0000
0,0,21,0.0671,0.0671,0.0000,0.0000,0.0000,120.7161,208.4954
0,0,22,0.0000,0.0671,0.0000,0.0671,0.0000,174.7851,365.7879
0,0,23,0.0000,0.0671,0.0000,0.0671,0.0000,149.1403,500.0000
0,1,0,0.0000,0.0000,0.0000,0.0671,0.0671,0.0671,500.1812
0,1,1,0.0000,0.0000,0.0000,0.0671,84.4805,0.0671,576.3344
0,1,2,0.0000,0.0000,0.0000,0.0671,0.0003,0.0000,576.3950
0,1,3,0.0000,0.0000,0.0000,0.0671,41.7390,0.0000,614.0205
0,1,4,0.0000,0.0000,0.0000,0.0671,0.0000,0.0000,614.0809
0,1,5,0.0000,0.0000,0.0671,0.0000,0.0000,0.0000,614.0063
0,1,6,0.0000,207.2282,0.0671,0.0000,0.0000,0.0000,383.6782
0,1,7,0.0000,53.4965,0.0671,0.0000,0.0000,0.0000,324.1630
0,1,8,0.0000,125.9029,0.0671,0.0000,0.0000,0.0000,184.1963
0,1,9,0.0000,0.0000,0.0000,0.0671,12.8209,0.0000,195.7955
0,1,10,0.0000,0.0000,0.0000,0.0671,265.8694,0.0000,435.1383
0,1,11,0.0000,0.0000,0.0000,0.0671,339.8936,0.0000,741.1029
