1,3,0,0,0,0,1,1,0,100,1,1.2,0.9
2,1,20,10,0,0,1,1,0,100,1,1.1,0.9
3,1,0,0,0,0,1,1,0,100,1,1.1,0.9
4,1,40,20,0,0,1,1,0,100,1,1.1,0.9
5,1,20,10,0,0,1,1,0,100,1,1.1,0.9
6,1,40,20,0,0,1,1,0,100,1,1.1,0.9
7,1,20,10,0,0,1,1,0,100,1,1.1,0.9
8,1,0,0,0,0,1,1,0,100,1,1.1,0.9
9,1,40,20,0,0,1,1,0,100,1,1.1,0.9
10,1,20,10,0,0,1,1,0,100,1,1.1,0.9
11,1,40,20,0,0,1,1,0,100,1,1.1,0.9
12,1,20,10,0,0,1,1,0,100,1,1.1,0.9
13,1,0,0,0,0,1,1,0,100,1,1.1,0.9
14,1,0,0,0,0,1,1,0,100,1,1.1,0.9
15,1,0,0,0,0,1,1,0,100,1,1.1,0.9
16,1,40,20,0,0,1,1,0,100,1,1.1,0.9
17,1,20,10,0,0,1,1,0,100,1,1.1,0.9
18,1,0,0,0,0,1,1,0,100,1,1.1,0.9
19,1,40,20,0,0,1,1,0,100,1,1.1,0.9
20,1,40,20,0,0,1,1,0,100,1,1.1,0.9
21,1,0,0,0,0,1,1,0,100,1,1.1,0.9
22,1,40,20,0,0,1,1,0,100,1,1.1,0.9
23,1,0,0,0,0,1,1,0,100,1,1.1,0.9
24,1,40,20,0,0,1,1,0,100,1,1.1,0.9
25,1,0,0,0,0,1,1,0,100,1,1.1,0.9
26,1,0,0,0,0,1,1,0,100,1,1.1,0.9
27,1,0,0,0,0,1,1,0,100,1,1.1,0.9
28,1,40,20,0,0,1,1,0,100,1,1.1,0.9
29,1,40,20,0,0,1,1,0,100,1,1.1,0.9
30,1,40,20,0,0,1,1,0,100,1,1.1,0.9
31,1,20,10,0,0,1,1,0,100,1,1.1,0.9
32,1,20,10,0,0,1,1,0,100,1,1.1,0.9
33,1,40,20,0,0,1,1,0,100,1,1.1,0.9
34,1,40,20,0,0,1,1,0,100,1,1.1,0.9
35,1,40,20,0,0,1,1,0,100,1,1.1,0.9
36,1,0,0,0,0,1,1,0,100,1,1.1,0.9
37,1,40,20,0,0,1,1,0,100,1,1.1,0.9
38,1,20,10,0,0,1,1,0,100,1,1.1,0.9
39,1,20,10,0,0,1,1,0,100,1,1.1,0.9
40,1,0,0,0,0,1,1,0,100,1,1.1,0.9
41,1,20,10,0,0,1,1,0,100,1,1.1,0.9
42,1,20,10,0,0,1,1,0,100,1,1.1,0.9
43,1,40,20,0,0,1,1,0,100,1,1.1,0.9
44,1,0,0,0,0,1,1,0,100,1,1.1,0.9
45,1,20,10,0,0,1,1,0,100,1,1.1,0.9
46,1,20,10,0,0,1,1,0,100,1,1.1,0.9
47,1,105,75,0,0,1,1,0,100,1,1.1,0.9
48,1,210,150,0,0,1,1,0,100,1,1.1,0.9
49,1,140,95,0,0,1,1,0,100,1,1.1,0.9
50,1,40,20,0,0,1,1,0,100,1,1.1,0.9
51,1,20,10,0,0,1,1,0,100,1,1.1,0.9
52,1,40,20,0,0,1,1,0,100,1,1.1,0.9
53,1,40,20,0,0,1,1,0,100,1,1.1,0.9
54,1,0,0,0,0,1,1,0,100,1,1.1,0.9
55,1,20,10,0,0,1,1,0,100,1,1.1,0.9
56,1,20,10,0,0,1,1,0,100,1,1.1,0.9
57,1,0,0,0,0,1,1,0,100,1,1.1,0.9
58,1,20,10,0,0,1,1,0,100,1,1.1,0.9
59,1,20,10,0,0,1,1,0,100,1,1.1,0.9
60,1,20,10,0,0,1,1,0,100,1,1.1,0.9
61,1,0,0,0,0,1,1,0,100,1,1.1,0.9
62,1,40,20,0,0,1,1,0,100,1,1.1,0.9
63,1,40,20,0,0,1,1,0,100,1,1.1,0.9
64,1,75,35,0,0,1,1,0,100,1,1.1,0.9
65,1,140,100,0,0,1,1,0,100,1,1.1,0.9
66,1,75,35,0,0,1,1,0,100,1,1.1,0.9
67,1,0,0,0,0,1,1,0,100,1,1.1,0.9
68,1,20,10,0,0,1,1,0,100,1,1.1,0.9
69,1,40,20,0,0,1,1,0,100,1,1.1,0.9
70,1,20,10,0,0,1,1,0,100,1,1.1,0.9
71,1,40,20,0,0,1,1,0,100,1,1.1,0.9
72,1,0,0,0,0,1,1,0,100,1,1.1,0.9
73,1,40,20,0,0,1,1,0,100,1,1.1,0.9
74,1,40,20,0,0,1,1,0,100,1,1.1,0.9
75,1,40,20,0,0,1,1,0,100,1,1.1,0.9
76,1,245,180,0,0,1,1,0,100,1,1.1,0.9
77,1,40,20,0,0,1,1,0,100,1,1.1,0.9
78,1,0,0,0,0,1,1,0,100,1,1.1,0.9
79,1,40,20,0,0,1,1,0,100,1,1.1,0.9
80,1,40,20,0,0,1,1,0,100,1,1.1,0.9
81,1,0,0,0,0,1,1,0,100,1,1.1,0.9
82,1,40,20,0,0,1,1,0,100,1,1.1,0.9
83,1,20,10,0,0,1,1,0,100,1,1.1,0.9
84,1,20,10,0,0,1,1,0,100,1,1.1,0.9
85,1,40,20,0,0,1,1,0,100,1,1.1,0.9
86,1,20,10,0,0,1,1,0,100,1,1.1,0.9
87,1,40,20,0,0,1,1,0,100,1,1.1,0.9
88,1,40,20,0,0,1,1,0,100,1,1.1,0.9
89,1,0,0,0,0,1,1,0,100,1,1.1,0.9
90,1,40,20,0,0,1,1,0,100,1,1.1,0.9
91,1,0,0,0,0,1,1,0,100,1,1.1,0.9
92,1,40,20,0,0,1,1,0,100,1,1.1,0.9
93,1,0,0,0,0,1,1,0,100,1,1.1,0.9
94,1,40,20,0,0,1,1,0,100,1,1.1,0.9
95,1,20,10,0,0,1,1,0,100,1,1.1,0.9
96,1,20,10,0,0,1,1,0,100,1,1.1,0.9
97,1,0,0,0,0,1,1,0,100,1,1.1,0.9
98,1,40,20,0,0,1,1,0,100,1,1.1,0.9
99,1,40,20,0,0,1,1,0,100,1,1.1,0.9
100,1,40,20,0,0,1,1,0,100,1,1.1,0.9
101,1,0,0,0,0,1,1,0,100,1,1.1,0.9
102,1,20,10,0,0,1,1,0,100,1,1.1,0.9
103,1,40,20,0,0,1,1,0,100,1,1.1,0.9
104,1,40,20,0,0,1,1,0,100,1,1.1,0.9
105,1,0,0,0,0,1,1,0,100,1,1.1,0.9
106,1,40,20,0,0,1,1,0,100,1,1.1,0.9
107,1,40,20,0,0,1,1,0,100,1,1.1,0.9
108,1,0,0,0,0,1,1,0,100,1,1.1,0.9
109,1,40,20,0,0,1,1,0,100,1,1.1,0.9
110,1,0,0,0,0,1,1,0,100,1,1.1,0.9
111,1,20,10,0,0,1,1,0,100,1,1.1,0.9
112,1,20,10,0,0,1,1,0,100,1,1.1,0.9
113,1,40,20,0,0,1,1,0,100,1,1.1,0.9
114,1,20,10,0,0,1,1,0,100,1,1.1,0.9
115,1,0,0,0,0,1,1,0,100,1,1.1,0.9
116,1,0,0,0,0,1,1,0,100,1,1.1,0.9
117,1,0,0,0,0,1,1,0,100,1,1.1,0.9
118,1,0,0,0,0,1,1,0,100,1,1.1,0.9
119,1,0,0,0,0,1,1,0,100,1,1.1,0.9
120,1,0,0,0,0,1,1,0,100,1,1.1,0.9
121,1,0,0,0,0,1,1,0,100,1,1.1,0.9
122,1,0,0,0,0,1,1,0,100,1,1.1,0.9
123,1,40,20,0,0,1,1,0,100,1,1.1,0.9
