0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875
0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875
0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875 0.09357875
0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003
0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003
0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003 0.10326003
0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490 0.12453490
