12.4518970505648205,12.3389700826043143,12.3166934577651102,12.1563162704360082,12.4351194428594134,12.9208702685702281,12.0006874189484147,12.0816155746906553,12.2836046298799832,12.327842745698085,12.700830196361121,12.1178153925267562,11.6776447166990351,12.4187957801207531,12.8127325923168893,12.6123078027921665,11.7424422090223715,12.6693158799700285,12.4433409003406776,12.6843204550021138
13.1705780903608751,11.9615455002179178,12.9780618565193748,12.5854928315184296,12.4067960730927069,12.4534436998812463,12.098505496323364,13.0568109717841292,12.3727482192025011,12.480464365576907,12.89098714899092,12.336586826397637,12.4176629067944297,12.1633654162512972,12.793429736479089,12.380330269493788,12.8465308164134075,11.9761282740266317,12.332727587275107,13.0223579332063704
11.7622878672766795,12.3209562891025755,12.0988221542744174,12.2070743440457825,12.5950301252473071,12.2107767222354333,12.5704198338081596,12.248009340402966,12.268675479330323,11.9820266295572448,12.1752465779736152,12.500166009614345,12.2066377248056863,13.0571696778598767,12.6697410708525524,12.0125983611349998,12.4201441831690502,11.9525748585772558,12.0706380652740588,12.4382790447215239
12.4915961698599318,12.5027762966900013,12.3034111087818321,12.1977642724318329,12.0095686662627603,12.3400944010036664,12.090876371422544,12.8607672955007946,12.0053869894948733,12.7951226037477568,12.0980269235778159,11.9777706598173683,12.6060063923986991,11.8513805049409946,12.4120198876662666,12.1042454191629325,12.3513727724766262,12.0224847609836551,12.5165887541898435,12.8636256736629289
12.6131968562143797,12.4982010213598898,13.3940884097061623,12.8042956026193497,13.0787632133726888,13.5612327576991305,12.565367434164866,13.1140462013389421,12.7414235252005827,12.8957667600586952,13.3404405135867439,13.1228451635317693,13.1343245677731293,12.5091054373290262,12.9684827885103786,12.7152907583307986,12.3319186569653727,12.6819956689052589,12.8759519676432479,13.1656667708235187
15.6636353567647646,15.8519743520785266,15.2154335713139215,15.2404542608000142,15.4440832782587041,15.1157607610135631,14.7626132238718366,15.0870479255861607,14.9775859949055707,14.7678457839911594,15.3798729583080522,15.3941069253670584,14.4873572447416006,15.7837990845884359,14.4313879892962724,15.4945995094121969,15.0638857869330813,15.1556630285026799,15.382927100284121,15.2891323683858431
33.424471773548234,34.8080915108769915,34.0413848016987188,33.9494021823314114,31.7959554883123481,33.9884697394810331,29.4391116760518123,32.319327580630933,33.2371519393528203,33.7065971729236793,33.49825108845031,32.8093331756129345,32.8978968696105412,31.9144019562382297,33.5176871471995383,32.6998467730474829,32.4794375196019516,31.1364835511388378,33.7138425500375902,33.371102657784725
29.2014009227783831,28.7414015076759171,29.0663906153866094,28.8773140206160726,30.2715821016646487,27.8232032988405855,28.3057603832978941,27.8764014036301475,29.0230651950639356,28.4129789689304815,27.6041072059250503,28.0822331310615603,29.0808860428629607,29.459202574223923,29.4219685207913244,30.1465464587466343,26.5744181410936733,27.8760417501034858,28.117757835886934,28.2639638731057694
50.418131732130341,47.9091111695337659,50.1801177337311586,49.8852805432442921,49.9942425445613168,49.9988099899471479,50.8020840634213542,48.5800009721255677,48.2900633652376357,47.5318941027184465,48.1551327791103034,49.3759111577083587,50.71917813127898,48.1036001418903325,50.0310997963104569,47.5188065914406366,50.540038864809766,48.3989490451409736,46.435049719198652,48.3643077849787986
47.0138032425091055,44.8006203815227479,47.8310430349779381,49.2211232380173342,48.5890192567680685,45.9597776057040619,46.5112231118620727,46.7740764695028801,47.0002661208410686,49.0770219127069751,47.0265678488592656,47.0974420295213818,47.0027601723298716,49.1864294315067596,49.0779157642446719,48.2556153509034473,45.6872421029291118,48.4188216236618274,47.678910926329479,48.1377822817893772
